variant,model,fold,n_train,n_test,n_pos_test,precision,recall,f1,roc_auc,pr_auc,mcc,ce_at_20
szz,random_forest,3,21520,2391,29,0.5714285714285714,0.13793103448275862,0.2222222222222222,0.9537796723991943,0.32140790728438273,0.27687334915498724,0.9655172413793104
szz,random_forest,4,21520,2391,29,0.2857142857142857,0.06896551724137931,0.1111111111111111,0.9301877427078165,0.15734099117106906,0.13543457598340844,0.9655172413793104
szz,random_forest,5,21520,2391,30,0.75,0.1,0.17647058823529413,0.9429337851192997,0.3397719314890142,0.27121209769388205,0.9666666666666667
szz,random_forest,6,21520,2391,30,0.16666666666666666,0.03333333333333333,0.05555555555555555,0.9387053508400396,0.18201533353451804,0.0694480898033359,0.9666666666666667
szz,random_forest,7,21520,2391,30,0.5833333333333334,0.23333333333333334,0.3333333333333333,0.9288366511365242,0.3277335734679345,0.3641982746864133,0.9
szz,random_forest,8,21520,2391,30,0.6,0.1,0.17142857142857143,0.9661442891430185,0.3447748325610677,0.24159827308819276,0.9666666666666667
szz,random_forest,9,21520,2391,30,0.75,0.1,0.17647058823529413,0.9630947338698291,0.27817851462312065,0.27121209769388205,1.0
szz,random_forest,10,21520,2391,30,0.4444444444444444,0.13333333333333333,0.20512820512820512,0.9582521530424961,0.23727711456325054,0.23850743065458646,1.0
szz,xgboost,1,21519,2392,30,0.42857142857142855,0.1,0.16216216216216217,0.9499435506632797,0.31347488874064366,0.20253015003176533,0.9333333333333333
szz,xgboost,2,21520,2391,29,0.2,0.034482758620689655,0.058823529411764705,0.9335893018774271,0.16866013941791308,0.0785688840133894,0.896551724137931
szz,xgboost,3,21520,2391,29,0.5,0.06896551724137931,0.12121212121212122,0.964758095126865,0.3371988321285829,0.18245240134603805,0.9655172413793104
szz,xgboost,4,21520,2391,29,0.0,0.0,0.0,0.9559549183917778,0.23739300060972193,-0.003927376330968943,0.9655172413793104
szz,xgboost,5,21520,2391,30,0.0,0.0,0.0,0.9470139771283355,0.3215908986734591,-0.002305757783473437,0.9333333333333333
szz,xgboost,6,21520,2391,30,0.5714285714285714,0.13333333333333333,0.21621621621621623,0.9519130312014683,0.27329370758725124,0.2720737227990758,0.9666666666666667
szz,xgboost,7,21520,2391,30,0.6666666666666666,0.06666666666666667,0.12121212121212122,0.9364675984752224,0.24671469764149784,0.20829152226346628,0.9333333333333333
szz,xgboost,8,21520,2391,30,0.4,0.06666666666666667,0.11428571428571428,0.950840039531272,0.24910856214787158,0.1593454650355274,0.9666666666666667
szz,xgboost,9,21520,2391,30,0.8333333333333334,0.16666666666666666,0.2777777777777778,0.9619793872652831,0.3443542447322492,0.36985583782644965,0.9666666666666667
szz,xgboost,10,21520,2391,30,0.25,0.06666666666666667,0.10526315789473684,0.9567979669631511,0.2244870798846397,0.12360370655518615,1.0
szz,lightgbm,1,21519,2392,30,0.32653061224489793,0.5333333333333333,0.4050632911392405,0.9510160880609653,0.3699317863418878,0.40802489592620045,0.9333333333333333
szz,lightgbm,2,21520,2391,29,0.225,0.3103448275862069,0.2608695652173913,0.9264066104119828,0.18105418502741885,0.253665372623546,0.8620689655172413
szz,lightgbm,3,21520,2391,29,0.2833333333333333,0.5862068965517241,0.38202247191011235,0.9652982568834128,0.33246583884210756,0.39750448894943236,0.9655172413793104
szz,lightgbm,4,21520,2391,29,0.1956521739130435,0.3103448275862069,0.24,0.9510934625828491,0.18476192012274117,0.23482237099197187,1.0
szz,lightgbm,5,21520,2391,30,0.35135135135135137,0.43333333333333335,0.3880597014925373,0.9421290413666524,0.3392576215587008,0.38160802711791975,0.8666666666666667
szz,lightgbm,6,21520,2391,30,0.23529411764705882,0.4,0.2962962962962963,0.9475928278977833,0.3377980337614408,0.2954337500890335,0.9333333333333333
szz,lightgbm,7,21520,2391,30,0.2549019607843137,0.43333333333333335,0.32098765432098764,0.919412678243682,0.3472976747068894,0.3214400123842577,0.8666666666666667
szz,lightgbm,8,21520,2391,30,0.2391304347826087,0.36666666666666664,0.2894736842105263,0.9501058873358745,0.2823332599120222,0.2851060970746998,0.9666666666666667
szz,lightgbm,9,21520,2391,30,0.2608695652173913,0.4,0.3157894736842105,0.9588310038119441,0.3522700869594072,0.31246008279379645,0.9666666666666667
szz,lightgbm,10,21520,2391,30,0.18181818181818182,0.3333333333333333,0.23529411764705882,0.9538895948044613,0.2576759595439923,0.23334514810930057,0.9666666666666667
